2015.10.28,00:00,1.10365,1.10950,1.08960,1.09288,93617
2015.10.29,00:00,1.09288,1.09874,1.09024,1.09864,89483
2015.10.30,00:00,1.09862,1.10717,1.09647,1.10018,102348
2015.11.01,00:00,1.10329,1.10369,1.10263,1.10317,2171
2015.11.02,00:00,1.10313,1.10517,1.09994,1.10129,73472
2015.11.03,00:00,1.10121,1.10293,1.09354,1.09614,76022
2015.11.04,00:00,1.09615,1.09670,1.08432,1.08660,89693
2015.11.05,00:00,1.08658,1.08966,1.08327,1.08816,85896
2015.11.06,00:00,1.08815,1.08928,1.07065,1.07424,89844
2015.11.08,00:00,1.07320,1.07351,1.07278,1.07297,1233
2015.11.09,00:00,1.07301,1.07891,1.07189,1.07550,82510
2015.11.10,00:00,1.07546,1.07632,1.06734,1.07199,82232
2015.11.11,00:00,1.07198,1.07727,1.07047,1.07572,78640
2015.11.12,00:00,1.07573,1.08294,1.06903,1.08056,112595
2015.11.13,00:00,1.08046,1.08160,1.07132,1.07681,95432
2015.11.15,00:00,1.07366,1.07444,1.07296,1.07359,2117
2015.11.16,00:00,1.07363,1.07572,1.06736,1.06826,84209
2015.11.17,00:00,1.06826,1.06900,1.06298,1.06447,85956
2015.11.18,00:00,1.06434,1.06915,1.06160,1.06594,78138
2015.11.19,00:00,1.06587,1.07621,1.06578,1.07291,94790
2015.11.20,00:00,1.07284,1.07319,1.06393,1.06458,80004
2015.11.22,00:00,1.06386,1.06454,1.06366,1.06421,1081
2015.11.23,00:00,1.06423,1.06558,1.05918,1.06326,82200
2015.11.24,00:00,1.06323,1.06724,1.06189,1.06443,89667
2015.11.25,00:00,1.06432,1.06884,1.05653,1.06197,97887
2015.11.26,00:00,1.06199,1.06264,1.05991,1.06030,54883
2015.11.27,00:00,1.06031,1.06371,1.05676,1.05898,66460
2015.11.29,00:00,1.05880,1.05925,1.05874,1.05909,677
2015.11.30,00:00,1.05910,1.05942,1.05570,1.05706,64950
2015.12.01,00:00,1.05706,1.06361,1.05622,1.06240,75928
2015.12.02,00:00,1.06234,1.06315,1.05497,1.06069,82862
2015.12.03,00:00,1.06061,1.09796,1.05220,1.09264,125187
2015.12.04,00:00,1.09276,1.09554,1.08350,1.08733,121283
2015.12.06,00:00,1.08699,1.08796,1.08676,1.08747,1086
2015.12.07,00:00,1.08740,1.08864,1.07953,1.08311,72149
2015.12.08,00:00,1.08309,1.09017,1.08293,1.08926,82038
2015.12.09,00:00,1.08927,1.10418,1.08783,1.10162,98389
2015.12.10,00:00,1.10167,1.10204,1.09246,1.09389,86670
2015.12.11,00:00,1.09394,1.10300,1.09257,1.09926,98707
2015.12.13,00:00,1.09823,1.09922,1.09681,1.09703,1315
2015.12.14,00:00,1.09705,1.10479,1.09447,1.09991,103731
2015.12.15,00:00,1.09994,1.10587,1.09037,1.09313,91610
2015.12.16,00:00,1.09316,1.10111,1.08872,1.08905,109456
2015.12.17,00:00,1.08905,1.08918,1.08017,1.08333,91332
2015.12.18,00:00,1.08333,1.08735,1.08039,1.08665,97005
2015.12.20,00:00,1.08532,1.08630,1.08471,1.08550,1190
2015.12.21,00:00,1.08586,1.09380,1.08471,1.09084,77675
2015.12.22,00:00,1.09082,1.09832,1.09015,1.09499,70325
2015.12.23,00:00,1.09499,1.09519,1.08688,1.09034,58280
2015.12.24,00:00,1.09035,1.09664,1.09035,1.09533,31420
2015.12.27,00:00,1.09471,1.09695,1.09471,1.09611,589
2015.12.28,00:00,1.09621,1.09916,1.09550,1.09736,45205
2015.12.29,00:00,1.09736,1.09908,1.08983,1.09218,52623
2015.12.30,00:00,1.09235,1.09427,1.09008,1.09251,54067
2015.12.31,00:00,1.09254,1.09360,1.08527,1.08573,34802
2016.01.03,00:00,1.08706,1.08716,1.08652,1.08657,616
2016.01.04,00:00,1.08655,1.09455,1.07803,1.08282,93969
2016.01.05,00:00,1.08276,1.08377,1.07098,1.07520,75362
2016.01.06,00:00,1.07522,1.07986,1.07129,1.07735,85191
2016.01.07,00:00,1.07735,1.09393,1.07703,1.09206,105974
2016.01.08,00:00,1.09208,1.09291,1.08024,1.09245,110079
2016.01.10,00:00,1.09176,1.09447,1.09170,1.09432,2543
2016.01.11,00:00,1.09434,1.09688,1.08469,1.08611,91362
2016.01.12,00:00,1.08611,1.08994,1.08188,1.08467,88675
2016.01.13,00:00,1.08468,1.08867,1.08039,1.08810,95394
2016.01.14,00:00,1.08813,1.09425,1.08337,1.08604,107175
2016.01.15,00:00,1.08605,1.09837,1.08536,1.09120,117749
2016.01.17,00:00,1.09257,1.09257,1.09072,1.09096,1998
2016.01.18,00:00,1.09101,1.09266,1.08679,1.08898,68306
2016.01.19,00:00,1.08896,1.09380,1.08586,1.09128,86913
2016.01.20,00:00,1.09129,1.09750,1.08764,1.08907,115439
2016.01.21,00:00,1.08906,1.09205,1.07769,1.08699,135309
2016.01.22,00:00,1.08698,1.08756,1.07883,1.07960,94452
2016.01.24,00:00,1.07889,1.07964,1.07889,1.07919,672
2016.01.25,00:00,1.07920,1.08560,1.07886,1.08488,76733
2016.01.26,00:00,1.08491,1.08733,1.08179,1.08647,75724
2016.01.27,00:00,1.08651,1.09154,1.08499,1.09018,90849
2016.01.28,00:00,1.09020,1.09668,1.08688,1.09373,89176
2016.01.29,00:00,1.09374,1.09479,1.08089,1.08296,114634
2016.01.31,00:00,1.08308,1.08336,1.08282,1.08289,1020
2016.02.01,00:00,1.08278,1.09120,1.08137,1.08886,74616
2016.02.02,00:00,1.08877,1.09390,1.08859,1.09235,76631
2016.02.03,00:00,1.09231,1.11445,1.09028,1.10804,118834
2016.02.04,00:00,1.10867,1.12379,1.10687,1.11994,126315
2016.02.05,00:00,1.11999,1.12482,1.11079,1.11570,107139
2016.02.07,00:00,1.11425,1.11457,1.11418,1.11448,534
2016.02.08,00:00,1.11450,1.12149,1.10855,1.11986,110663
2016.02.09,00:00,1.11979,1.13369,1.11614,1.12865,144318
2016.02.10,00:00,1.12862,1.13106,1.11596,1.12770,151102
2016.02.11,00:00,1.12776,1.13758,1.12732,1.13125,169954
2016.02.12,00:00,1.13128,1.13330,1.12132,1.12524,122799
2016.02.14,00:00,1.12348,1.12490,1.12290,1.12376,1967
2016.02.15,00:00,1.12395,1.12407,1.11271,1.11624,81524
2016.02.16,00:00,1.11621,1.11922,1.11233,1.11360,96093
2016.02.17,00:00,1.11353,1.11782,1.11052,1.11277,94518
